"token_id","market_id","event_id","event_slug","category","question","end_date","price_30d","days_30d","price_7d","days_7d","price_1d","days_1d","delta_30_to_7","delta_7_to_1","delta_30_to_1","lambda_30d","lambda_7d","lambda_1d"
"35139433151446772651476096443416626312717800072067483408177498620413279122177","1007515","87089","will-russia-enter-orikhiv-by-december-31","","Will Russia enter Orikhiv by January 31?","2025-12-31T00:00:00Z","0.375","8","0.125","7","0.195","1","-0.25","0.07","-0.18","0.0255149978319906","0.00828456385395525","0.09420411963213152"
"35141536495283951666192944824306227268102977851483204719265849372811567662900","503970","11637","trump-x-kamala-debate-before-election","","Will Trump and Harris debate before election?","2024-11-04T12:00:00Z","0.9995","55.5","0.9995","55.5","0.9995","55.5","0","0","0","0.059478017939892415","0.059478017939892415","0.059478017939892415"
"35147893181443816097032136362189020791215415674746931240405460183838097201634","578704","38557","will-israel-extradite-tom-alexandrovich-to-the-us-by-september-30","","Will Israel extradite Tom Alexandrovich to the US by September 30?","2025-09-30T21:00:00Z","0.0195","29.875","0.0075","6.875","0.003","0.875","-0.012","-0.0045","-0.0165","0.00028627287016559454","0.0004755613912505168","0.0014912476438220356"
"35165864485131867490876018829378241981100245790382503055069974672337051187204","552064","26880","israel-military-action-against-iran-by-monday","","Israel military action against Iran by Monday?","2025-06-16T23:55:00Z","0.9995","4.996527777984738","0.9995","4.996527777984738","0.9995","4.996527777984738","0","0","0","0.6606647941013633","0.6606647941013633","0.6606647941013633"
"35184498813617083601997630560959783624871930543766434616667545430491424752870","834851","98054","maduro-exiled-to-qatar-by-march-31","","Maduro exiled to Qatar by March 31?","2026-03-31T00:00:00Z","0.0055","30","0.0025","14","0.0025","14","-0.0029999999999999996","0","-0.0029999999999999996","0.00007984041798485336","0.0000776496886581527","0.0000776496886581527"
"35209317505745968974662020300417770184091886657482588933673486036530030845993","253443","903080","bitcoin-all-time-high-by-mar-31","","Bitcoin all time high by Mar 31?","2024-03-31T00:00:00Z","0.5735","30","0.9995","26","0.9995","26","0.42600000000000005","0","0.42600000000000005","0.012336032149881939","0.1269626921409242","0.1269626921409242"
"35213895761030058866285067138528466433619181525480159401717837107919002105602","519590","17076","will-trump-sanction-russia","","Will Trump sanction Russia before March?","2025-02-28T12:00:00Z","0.11","29.5","0.0215","6.5","0.006","0.5","-0.0885","-0.015499999999999998","-0.104","0.001715592995087702","0.0014521800009200019","0.00522723120537338"
"352447774394488629056219383982894213693430199499891159856279449692057080368","1175049","161648","what-will-be-the-top-global-netflix-movie-this-week-941","","Will ""Me Before You"" be the top global Netflix movie this week? (January 20, 2026)","2026-01-20T00:00:00Z","0.02","7","0.02","7","0.0025","1","0","-0.0175","-0.0175","0.0012534177582150215","0.0012534177582150215","0.0010870956412141377"
"35296893752023557013450825084932767987057941341204453894191253473508660006918","1170485","153652","russia-strike-on-kyiv-municipality-by-423","","Russia strike on Kyiv municipality by January 31?","2026-01-17T00:00:00Z","0.891","4","0.891","4","0.9995","2","0","0.10850000000000004","0.10850000000000004","0.2406433755148441","0.2406433755148441","1.6505149978320146"
"35310682957697690340134737345493711959150107013422405879293611184874706794887","666860","73968","trump-out-as-president-by-march-31","","Trump out as President by March 31?","2026-03-31T00:00:00Z","0.0405","30","0.0095","14","0.0095","14","-0.031","0","-0.031","0.0005985006976169883","0.0002961085803881506","0.0002961085803881506"
"35324918324274736602074774233527945609526887790458623063769449848639022396666","956626","107727","zelenskyy-out-as-ukraine-president-by-january-31-2026","","Zelenskyy out as Ukraine president by June 30, 2026?","2026-06-30T00:00:00Z","0.11","105","0.11","105","0.11","105","0","0","0","0.00048199993671511627","0.00048199993671511627","0.00048199993671511627"
"3533031515834758472573063035140254954398694896919501963837278579091014903873","248976","901357","will-binancecom-become-insolvent-by-mar-31-2023","","Will Binance.com become insolvent by Mar 31, 2023?","2023-03-31T00:00:00Z","0.02","29","0.02","7","0.01","1","0","-0.01","-0.01","0.00030254911405190176","0.0012534177582150215","0.004364805402450088"
"35342168199661863269250061925826079259874819768796067478400947796757494719137","665475","73191","which-country-will-join-abraham-accords-before-2027","","Will Azerbaijan join the Abraham Accords before 2027?","2026-12-31T00:00:00Z","0.16","289","0.16","289","0.16","289","0","0","0","0.0002620093907893369","0.0002620093907893369","0.0002620093907893369"
"35381271112827354591404866626032639469997545127711214982520539424368109564721","657525","69258","megaquake-by-november-30-934","","Megaquake by November 30?","2025-11-30T00:00:00Z","0.08","30","0.0455","7","0.004","1","-0.0345","-0.041499999999999995","-0.076","0.0012070724218148237","0.0028891524671877723","0.00174066157630127"
"35387107368752328644982641185985574345241154905795306214146121961491417818763","665458","73182","will-russia-capture-slovainsk-by-2027","","Will Russia capture Sloviansk by June 30?","2026-06-30T00:00:00Z","0.095","105","0.095","105","0.095","105","0","0","0","0.0004128706742361588","0.0004128706742361588","0.0004128706742361588"
"35439030301643147470749871319200441137203346685528197300723351125445841375784","674713","77909","ufc-cod11-mal3-2025-11-15","","Will the fight be won by submission?","2025-11-16T04:59:59.999Z","0.325","6.208333321847022","0.325","6.208333321847022","0.5","1.2083333218470216","0","0.175","0.175","0.027494694359965804","0.027494694359965804","0.24912827464183135"
"35443946002656509061834343712374801927782355047088130654176279022689589509883","519929","17186","which-cartels-will-trump-list-as-terrorists","","Will Trump list the Jalisco New Generation Cartel (CJNG) as a terrorist organization before April?","2025-03-31T12:00:00Z","0.9995","39.5","0.9995","39.5","0.9995","39.5","0","0","0","0.08357037963706403","0.08357037963706403","0.08357037963706403"
"35455782062746900483545753930390176885700339227798095963124183206538501459461","565950","33451","kash-patel-out-by-august-31","","Kash Patel out by August 31?","2025-08-31T00:00:00Z","0.05","30","0.012","7","0.005","1","-0.038000000000000006","-0.007","-0.045000000000000005","0.0007425464903717418","0.0007490079160531261","0.002176919254274547"
"35511645262812318899520257431017175669589559734531651235652875653986781131526","573448","36099","will-sydney-sweeney-issue-a-statement-about-the-american-eagle-commercial-by-august-31","","Will Sydney Sweeney issue a statement about the American Eagle commercial by August 31?","2025-08-31T00:00:00Z","0.21","25","0.04","7","0.0085","1","-0.16999999999999998","-0.0315","-0.20149999999999998","0.004094916348382342","0.0025326809943473716","0.0037072814586785003"
"35521662858420599195009649667296023989769391322103732268995579937702059630612","1267283","188561","will-dreamcash-launch-a-token-by","","Will Dreamcash launch a token by September 30, 2026?","2027-01-01T05:00:00Z","0.56","290.20833333348855","0.56","290.20833333348855","0.56","290.20833333348855","0","0","0","0.0012285909209371036","0.0012285909209371036","0.0012285909209371036"
"35539979239584554883356157015948089057863104809265335146918370316987175741849","1068707","64704","will-knots-flip-bitcoin-core-by-december-31","","Will knots flip bitcoin core before 2027?","2026-01-01T05:00:00Z","0.5","2.2083333334885538","0.5","2.2083333334885538","0.5","1.2083333334885538","0","0","0","0.1363154697250516","0.1363154697250516","0.24912827224163703"
"3554213175029404246104344473644944538377737762668609611867448379837469700013","687647","83803","next-leader-out-of-power-before-2027","","Will Emmanuel Macron be the next leader out before 2027?","2026-12-31T00:00:00Z","0.0005","362","0.0005","362","0.0005","362","0","0","0","6.00004270343182e-7","6.00004270343182e-7","6.00004270343182e-7"
"35560446357853177382502861403806459623888416102168211439257610288776343935977","549814","25991","cardi-b-and-stefon-diggs-breakup-before-august","","Cardi B and Stefon Diggs breakup before August? ","2025-07-31T00:00:00Z","0.0335","30","0.0605","7","0.0065","1","0.026999999999999996","-0.054","-0.027000000000000003","0.0004932713878476058","0.003871887937636512","0.0028321285541660227"
"35569105154571839878457160309335062684487338233502720603067822798153680371504","1219937","174465","anthony-albanese-out-as-prime-minister-of-australia-by","","Anthony Albanese out as Prime Minister of Australia by December 31, 2026? ","2026-12-31T00:00:00Z","0.175","289","0.175","289","0.175","289","0","0","0","0.00028908668321825235","0.00028908668321825235","0.00028908668321825235"
"35594595166216573628567638831422220908649049108144697604300071120757267685396","1366956","203821","gpt-5pt3-released-by-february-28-394","","GPT-5.3 released by February 20, 2026?","2026-02-28T00:00:00Z","0.27","17","0.0005","7","0.0005","7","-0.2695","0","-0.2695","0.008039831757620242","0.000031028792266318836","0.000031028792266318836"
"35602450917389567047303333621033539066764378716221535306820412020603697400755","675451","78403","how-many-us-house-members-vote-yea-on-the-next-funding-bill-by-november-30","","Will between 219 and 220 U.S. House members vote ""Yea"" on the next funding bill by November 30?","2025-11-30T00:00:00Z","0.35","20","0.0005","17","0.0005","17","-0.3495","0","-0.3495","0.009354332167857221","0.000012776561521425404","0.000012776561521425404"
"35605793816540968631826716360817921497454471585566063453808580646150542478577","1252879","114242","us-strikes-iran-by","","US strikes Iran by January 30, 2026?","2026-01-31T00:00:00Z","0.07","5","0.07","5","0.0005","1","0","-0.0695","-0.0695","0.006303410289212982","0.006303410289212982","0.00021720154586423186"
"35608595602971585131748334524997534059288005974951964270070510209825391272871","920401","103468","will-apple-release-a-foldable-iphone-before-2027","","Will Apple release a foldable iPhone before 2027?","2026-12-31T00:00:00Z","0.785","289","0.785","289","0.785","289","0","0","0","0.0023099015227833726","0.0023099015227833726","0.0023099015227833726"
"35654582745473759276329685204257456741539422804647595888370572443780222380350","838558","98230","who-will-be-the-first-to-leave-the-trump-cabinet-828","","Will Linda McMahon be the first to leave the Trump Cabinet before 2027?","2026-12-31T00:00:00Z","0.0005","331","0.0005","331","0.0005","331","0","0","0","6.561980237590086e-7","6.561980237590086e-7","6.561980237590086e-7"
"35673080838510021991060091603642188846039101420832165732095547163012367753836","1271608","189550","will-opinion-launch-a-token-by","","Will Opinion launch a token by September 30, 2026?","2027-01-01T05:00:00Z","0.9995","302.20833333348855","0.9995","302.20833333348855","0.9995","302.20833333348855","0","0","0","0.010923027698317387","0.010923027698317387","0.010923027698317387"
"35677263713224706951058704619342004187629692527112643037157574492978526770805","500872","903452","airdrops-by-june-30","","PartyDAO airdrop by June 30?","2024-06-30T12:00:00Z","0.5","29.5","0.0165","6.5","0.0145","0.5","-0.4835","-0.002","-0.4855","0.010204406632677328","0.0011116362684068391","0.012686742769075927"
"35704164289826308313633469979423845173749405333720505894548844400615733334326","635800","39885","will-russia-capture-pokrovsk-train-station-by-september-30","","Will Russia capture Pokrovsk train station by November 30?","2025-11-30T00:00:00Z","0.9995","37","0.9995","37","0.9995","37","0","0","0","0.08921702690983863","0.08921702690983863","0.08921702690983863"
"35704428311020513154119270428538891284102814863899944748082869812553214944911","521457","17693","will-trump-remove-blanket-tariff-on-china-before-may","","Will Trump remove tariff on China before May?","2025-04-30T12:00:00Z","0.032","29.5","0.021","6.5","0.002","0.5","-0.011","-0.019000000000000003","-0.03","0.00047880144717309646","0.0014180474149018743","0.0017389174252577827"
"35708415008737453183864084930063879904944201714320865295250469194473104355198","655708","67972","who-will-trump-meet-with-in-november","","Will Trump meet with Volodymyr Zelenskyy by November 30?","2025-11-30T00:00:00Z","0.35","30","0.375","7","0.002","1","0.025000000000000022","-0.373","-0.348","0.006236221445238148","0.02915999752227497","0.0008694587126288914"
"35734889784617302878311470806059576626991952486171657582577522553496879937469","665511","73221","trump-declassifies-ufo-files-before-2027","","Trump declassifies UFO files before 2027?","2026-12-31T00:00:00Z","0.9995","385","0.9995","385","0.9995","385","0","0","0","0.008574103884841634","0.008574103884841634","0.008574103884841634"
"35749423941201454351967898479633188952716956654474269166610892505438330787594","1399067","114242","us-strikes-iran-by","","US strikes Iran by March 5, 2026?","2026-06-30T00:00:00Z","0.9995","122","0.9995","122","0.9995","122","0","0","0","0.02705762291527893","0.02705762291527893","0.02705762291527893"
"35811821204623000762481194216798685807237033189176473614701130487526474301000","676786","79048","ipos-before-2027","","Brex IPO before 2027?","2026-12-31T00:00:00Z","0.067","289","0.067","289","0.067","289","0","0","0","0.0001042157655830451","0.0001042157655830451","0.0001042157655830451"
"35813209739162287343303866662217195554188650923329838711608425928824946639542","1194348","166713","will-trump-admin-release-any-more-epstein-related-files-by-816","","Will Trump admin release any more Epstein related files by February 15?","2026-02-28T00:00:00Z","0.56","30","0.9995","29","0.9995","29","0.4395","0","0.4395","0.011884910783793754","0.11382862054013894","0.11382862054013894"
"35823693251883389366982322879719986776400074634751344406627067435427603151960","572924","35931","will-russia-capture-dovha-balka-by-october-31","","Will Russia capture Dovha Balka by October 31?","2025-10-31T00:00:00Z","0.065","30","0.0275","7","0.0035","1","-0.037500000000000006","-0.024","-0.0615","0.0009729463042494067","0.0017300557146078057","0.0015226969634935688"
"35838954348652706395851130628689865472996124038625299055827259483573394636624","566330","33525","minnesota-twins-sold-by-september-1","","Minnesota Twins sold by September 1?","2025-09-01T00:00:00Z","0.31","30","0.045","7","0.0025","1","-0.265","-0.042499999999999996","-0.3075","0.005371696975424824","0.002856661202321954","0.0010870956412141377"
"3583984307549135608982800881180654331530073284398689309975040632637049515529","692288","85704","who-will-announce-presidential-run-before-2027","","Will LeBron James announce a Presidential run before 2027?","2026-12-31T00:00:00Z","0.034","289","0.034","289","0.034","289","0","0","0","0.00005198226153808537","0.00005198226153808537","0.00005198226153808537"
"35857656445535677338843466086529596270195685015900614340860700334074317017139","595723","33656","arch-will-russia-capture-myrnohard-by-september-30","","Will Russia capture Myrnohrad by December 31?","2025-09-30T23:55:00Z","0.515","18.99652777798474","0.48","6.996527777984738","0.46","0.9965277779847383","-0.03500000000000003","-0.019999999999999962","-0.05499999999999999","0.01654293169101847","0.04059108537506621","0.26853866604522264"
"35859390315656392060454073267547818364992234221835154301016271976231606921278","663849","16180","maduro-out-in-2025","","Maduro out by November 30, 2025?","2025-11-30T12:00:00Z","0.14","27.5","0.0265","6.5","0.0005","0.5","-0.11350000000000002","-0.026","-0.1395","0.002381874500233901","0.0017944683298383864","0.00043440309172846373"
"35879356977382194894823016764143330983842246828444954024206752406120767143497","533863","22220","which-countries-will-trump-reduce-tariffs-on-before-june","","Will Trump reduce or pause tariffs on South Korea before June?","2025-05-31T12:00:00Z","0.9995","51.5","0.9995","51.5","0.9995","51.5","0","0","0","0.06409766981871902","0.06409766981871902","0.06409766981871902"
"35905383301788425586981913719008459774936413096940411671179531534403393193928","508663","13135","jd-vance-positive-favorability-before-the-election","","JD Vance positive favorability before the election?","2024-11-05T12:00:00Z","0.08","29.5","0.024","6.5","0.0155","0.5","-0.056","-0.0085","-0.0645","0.0012275312764218548","0.001623104974355107","0.013568559051725933"
"3591592734621538900250105906480402152414999010955894949082670586294455191149","1007634","120108","which-cities-will-russia-enter-by-june-30","","Will Russia enter Kharkiv by June 30?","2026-06-30T00:00:00Z","0.044","105","0.044","105","0.044","105","0","0","0","0.00018611531165618994","0.00018611531165618994","0.00018611531165618994"
"35933678883102455876134254283504834160806323059381539125704809724269397337318","676846","79079","anthropic-acquired-before-2027","","Anthropic acquired before 2027?","2026-12-31T00:00:00Z","0.11","289","0.11","289","0.11","289","0","0","0","0.00017512108427365815","0.00017512108427365815","0.00017512108427365815"
"35944516921056454943380042028307269413033052823063119711647759807774350894847","503012","11314","democratic-candidates-announce-run-for-president-before-dnc","","Will Josh Shapiro announce presidential run before DNC?","2024-08-31T12:00:00Z","0.0125","29.5","0.0005","12.5","0.0005","12.5","-0.012","0","-0.012","0.0001851829051356657","0.00001737612366913855","0.00001737612366913855"
"35959317592479433703359244271296696853263495798453087846112971553570855118351","564445","32806","house-passes-epstein-disclosure-billresolution-by-august-31","","House passes Epstein disclosure bill/resolution by August 31?","2025-08-31T00:00:00Z","0.0115","30","0.0055","7","0.0015","1","-0.006","-0.004","-0.01","0.00016744421167696254","0.0003421732199350858","0.0006519307932786019"
"35959358230483475165446201407803336231705146904918907403417606963192235839249","576074","37526","zelensky-in-alaska-by-sunday","","Zelensky in Alaska by Sunday?","2025-08-17T00:00:00Z","0.0255","3","0.0255","3","0.0005","1","0","-0.024999999999999998","-0.024999999999999998","0.0037393855154532487","0.0037393855154532487","0.00021720154586423186"
"35993529736596129538322318649414346720441841210491889979494107860116493641243","567512","34025","cluely-ceo-roy-lee-get-a-girlfriend-by-august-31","","Will Cluely CEO Roy Lee get a girlfriend by August 31?","2025-08-31T00:00:00Z","0.135","30","0.0295","7","0.005","1","-0.10550000000000001","-0.024499999999999997","-0.13","0.0020994630845061926","0.0018577800393740514","0.002176919254274547"
"36011410405525082352016739917148694797559670166909021354670693326797887573275","687654","83803","next-leader-out-of-power-before-2027","","Will Gavin Newsom be the next leader out before 2027?","2026-12-31T00:00:00Z","0.0005","362","0.0005","362","0.0005","362","0","0","0","6.00004270343182e-7","6.00004270343182e-7","6.00004270343182e-7"
"36017408606085894278179594309694435572584667497409365057810103651537762497471","527115","20468","karen-bass-recall-election-called-before-september",""," Karen Bass recall election called before September?","2025-08-31T12:00:00Z","0.014","29.5","0.0395","6.5","0.003","0.5","0.025500000000000002","-0.0365","-0.011","0.000207562205382671","0.002692712431121159","0.0026096833766885625"
"36028271067005942391021037229073396362775175464875192907714944387326058608114","1198392","168081","us-bank-failure-by-february-28","","US bank failure by February 28?","2026-02-28T00:00:00Z","0.18","30","0.9995","29","0.9995","29","0.8195000000000001","0","0.8195000000000001","0.0028728715872094425","0.11382862054013894","0.11382862054013894"
"36037889443922497617164822112472575920053714134707660338654006728625099998771","683118","81653","3rd-most-streamed-spotify-song-2025","","Will APT. by Rosé and Bruno Mars be the 3rd most streamed song globally on Spotify for 2025?","2025-12-31T00:00:00Z","0.9775","30","0.9995","28","0.9995","28","0.02200000000000002","0","0.02200000000000002","0.05492724939628794","0.11789392841657247","0.11789392841657247"
"36042209870861279290695057949704566700269298796904648498156682104570879814928","690663","84934","will-infrared-launch-a-token-by","","Will Infrared launch a token by March 31 2026?","2027-01-01T05:00:00Z","0.9995","379.20833333348855","0.9995","379.20833333348855","0.9995","379.20833333348855","0","0","0","0.008705056575750388","0.008705056575750388","0.008705056575750388"
"36046011985440843590626064438028631539402945645389279284429207520453100941869","626764","56019","will-trump-meet-with-chuck-schumer-by-october-10","","Will Trump meet with Chuck Schumer by October 10?","2025-10-10T00:00:00Z","0.445","3","0.445","3","0.0025","1","0","-0.4425","-0.4425","0.08523567229244128","0.08523567229244128","0.0010870956412141377"
"36077421028184666368397541781786578313775102458600964047317604370778545362617","254245","903377","fed-interest-rates-march-2024","","Will the Fed decrease interest rates by 25 bps after its 2024 March meeting?","2024-03-18T00:00:00Z","0.035","30","0.0195","7","0.009","1","-0.015500000000000003","-0.0105","-0.026000000000000002","0.0005157562218735816","0.0012217717137424481","0.0039263455147246756"
"36119269928547393591674278639089649600418961749895076935801541493295305854417","646715","64124","john-rustad-out-as-leader-of-the-opposition-in-british-columbia-by-dec-31","","John Rustad out as Leader of the Opposition in BC by Dec 31?","2025-12-31T00:00:00Z","0.48","30","0.9995","27","0.9995","27","0.5195000000000001","0","0.5195000000000001","0.00946655521217336","0.12226037020977885","0.12226037020977885"
"36131558181505353987705954299148924307644744432077698722129447189746761269158","510808","13739","election-called-by","","Will the AP call the election by November 7?","2024-11-07T12:00:00Z","0.695","14.5","0.765","6.5","0.996","1.5","0.07000000000000006","0.23099999999999998","0.30100000000000005","0.03556552832091132","0.09675879041973288","1.5986266724480247"
"36135303630970774358991758965953725374791089628290212294816140371870983436829","677404","17526","china-x-india-military-clash-by-december-31","","China x India military clash by December 31, 2026?","2026-12-31T12:00:00Z","0.145","289.5","0.145","289.5","0.145","289.5","0","0","0","0.00023500478504949004","0.00023500478504949004","0.00023500478504949004"
"36149037630790972540996518932377111302091746258963589248032915932551786150219","568054","34330","thailand-x-cambodia-ceasefire-by-july-31","","Thailand x Cambodia ceasefire by July 31?","2025-07-31T00:00:00Z","0.355","6","0.355","6","0.9995","3","0","0.6445000000000001","0.6445000000000001","0.03174004756078871","0.03174004756078871","1.1003433318880098"
"36153449712004980994536068481632655118992107779953038419979767851376741712332","561413","31569","will-robinhood-launch-stock-tokens-in-the-us-before-2026","","Will Robinhood launch stock tokens in the US before 2026?","2025-12-31T23:00:00Z","0.05","29.958333333488554","0.0345","6.958333333488554","0.003","0.9583333334885538","-0.0155","-0.0315","-0.047","0.0007435792393113825","0.0021912893725863007","0.0013615739354430648"
"36157660335260003203247498313865392652434024471945078886510028191310155811939","545777","24801","biden-seen-in-public-before-june","","Biden seen in public before June?","2025-05-31T12:00:00Z","0.65","12.5","0.9995","8.5","0.9995","8.5","0.34950000000000003","0","0.34950000000000003","0.03647455645197795","0.3883564700781211","0.3883564700781211"
"36161525580261694069988350114064985965028164149397345338131419607872337931200","543359","24251","india-airmissile-strike-on-pakistan-soil-by-friday","","India air/missile strike on Pakistan soil by Friday?","2025-05-16T12:00:00Z","0.095","6.5","0.095","6.5","0.0005","0.5","0","-0.0945","-0.0945","0.006669449353045642","0.006669449353045642","0.00043440309172846373"
"36161797263063716011652978177200839162144810502652306408392294077100705052656","1073385","134826","stefon-diggs-in-jail-by-march-31","","Stefon Diggs in jail by March 31?","2026-03-31T00:00:00Z","0.05","30","0.029","14","0.029","14","-0.021","0","-0.021","0.0007425464903717418","0.0009129121494282249","0.0009129121494282249"
"36209573008978970585450419316941249216001556298548579804182609641681769351835","949495","106884","fed-rate-cut-by-629","","Fed rate cut by June 2026 meeting?","2026-06-17T00:00:00Z","0.315","92","0.315","92","0.315","92","0","0","0","0.001785972048995374","0.001785972048995374","0.001785972048995374"
"36213047860450953625893037206786980844941320204233447112002313379417315137352","1144153","153652","russia-strike-on-kyiv-municipality-by-423","","Russia strike on Kyiv municipality by January 11?","2026-01-17T00:00:00Z","0.71","8","0.275","7","0.0005","4","-0.43499999999999994","-0.2745","-0.7095","0.06720025026263048","0.019951713347000903","0.000054300386466057966"
"36235854508599996064262003175226152827218800675922187952271401031641712319148","505169","12066","of-debates-between-vance-and-walz","","No Vance vs. Walz debates before election?","2024-11-04T12:00:00Z","0.0005","34.5","0.0005","34.5","0.0005","34.5","0","0","0","0.000006295696981571938","0.000006295696981571938","0.000006295696981571938"
"36240211411352009531266936233764086763183155162960949169593470329617205555854","253277","902981","will-conor-mcgregor-announce-presidential-run-by-feb-29","","Will Conor McGregor announce presidential run by Feb 29?","2024-02-29T00:00:00Z","0.11","30","0.11","7","0.11","1","0","0","0","0.001686999778502907","0.007229999050726744","0.05060999335508721"
"36267523805376048583525475220966174071780638134549833469716476501573424249236","1029791","125484","who-will-be-named-in-newly-released-epstein-files-by-march-31","","Will Donald Trump be named in newly released Epstein files by March 31?","2026-03-31T00:00:00Z","0.9995","60","0.9995","60","0.9995","60","0","0","0","0.055017166594400486","0.055017166594400486","0.055017166594400486"
"36267651409498769095651141288672436811671864390317726321315959783663983625785","663627","72354","trump-announces-new-drug-boat-strike-by-november-7","","Trump announces new drug boat strike by November 7?","2025-11-07T00:00:00Z","0.465","4","0.465","4","0.9995","3","0","0.5345","0.5345","0.06791155449469291","0.06791155449469291","1.1003433318880098"
"36293953635726889396465714129629467980261103922575065525685102192252048663647","599051","44982","will-joe-biden-make-an-appearance-by-september-22","","Will Joe Biden make an appearance by September 22?","2025-09-22T00:00:00Z","0.67","7","0.67","7","0.9985","2","0","0.3285","0.3285","0.06878372287458752","0.06878372287458752","1.4119543704721673"
"36307937341702119161960958545555307898500104612351409795414701254229246794312","558559","30469","trump-x-zelenskyy-talk-before-august","","Trump x Zelenskyy talk before August?","2025-07-31T22:00:00Z","0.28","29.916666666511446","0.9995","26.916666666511446","0.9995","26.916666666511446","0.7195","0","0.7195","0.004768830202879279","0.12263888528853494","0.12263888528853494"
"36326946568099658422500944432836309353325087860971510563779411447918069551418","1321968","196950","what-nicknames-will-trump-say-by-february-28","","Will Trump say “Marjorie Traitor Greene” by February 28?","2026-02-28T00:00:00Z","0.47","25","0.9995","12","0.9995","12","0.5295000000000001","0","0.5295000000000001","0.011028965215968438","0.27508583297200245","0.27508583297200245"
"36332282585990347258644531276909677414211922551680966666433168596015173114505","519934","17187","will-deepseek-be-1-model-before-july","","Will DeepSeek be #1 model before July?","2025-06-30T12:00:00Z","0.053","29.5","0.009","6.5","0.0025","0.5","-0.044","-0.006499999999999999","-0.050499999999999996","0.0008016956270076814","0.0006040531561114885","0.0021741912824282754"
"3634300879744966830132121586813212117369783273138717512706460273264605648690","1278914","190572","will-forsen-beat-xqcs-minecraft-speedrun-record-by","","Will Forsen beat xQc's Minecraft speedrun record by February 28?","2026-03-31T00:00:00Z","0.0005","30","0.0005","30","0.0005","30","0","0","0","0.000007240051528807729","0.000007240051528807729","0.000007240051528807729"
"36376339117862689845377387823864720419430648533831552033324520233712724032564","1373733","191923","will-russia-enter-havrylivka-by-february-28","","Will Russia enter Havrylivka by March 31, 2026?","2026-02-28T00:00:00Z","0.5","15","0.365","7","0.11","1","-0.135","-0.255","-0.39","0.020068666377598746","0.02817518210114633","0.05060999335508721"
"36386182149865636353307021133526874321628376538297365264109241994556398457488","568119","34351","paetongtarn-shinawatra-out-as-prime-minister-of-thailand-by-august-31","","Paetongtarn Shinawatra out as PM of Thailand by August 31?","2025-08-31T00:00:00Z","0.41","30","0.7","7","0.9995","2","0.29","0.2995000000000001","0.5895000000000001","0.0076382662785951915","0.07469696361147679","1.6505149978320146"
"36454994067104898497860196284998395905181133229375248604311841623430846856696","516318","15858","hyperliquid-exploit-before-february","","Hyperliquid exploit before February?","2025-01-31T12:00:00Z","0.0295","29.5","0.0035","6.5","0.0005","0.5","-0.026","-0.003","-0.028999999999999998","0.0004408291618853681","0.0002342610713067029","0.00043440309172846373"
"36472714329641640083408368998900688239661383969122893649751409603663133226796","254086","903324","friendtech-airdrop-before-may","","Friend.Tech airdrop before May?","2024-04-30T00:00:00Z","0.4","30","0.455","7","0.485","1","0.05499999999999999","0.02999999999999997","0.08499999999999996","0.007394958320545213","0.03765764253190823","0.28819277095880896"
"36478830135795669041066986524923752637834104339903495917974125135141784724219","1299478","193652","how-many-6pt5-or-above-earthquakes-february-2-feb-8","","Will there be more than 5 earthquakes of magnitude 6.5 or higher worldwide by February 8?","2026-02-08T00:00:00Z","0.029","9","0.004","7","0.0025","1","-0.025","-0.0015","-0.026500000000000003","0.0014200855657772386","0.00024866593947161","0.0010870956412141377"
"36525438823115698397319941582700328382046165133441378745792426980425707752646","707138","91286","1-song-on-spotify-this-week-december-5","","Will Ordinary by Alex Warren be the #1 song on Spotify this week?","2025-12-05T00:00:00Z","0.032","7","0.032","7","0.002","1","0","-0.03","-0.03","0.0020178060988009063","0.0020178060988009063","0.0008694587126288914"
"36554639008632506531682928862872023410968566779728360416629667536255119174492","529668","21375","what-will-trump-say-this-week","","Will Trump say ""bigly"" by March 28?","2025-03-28T12:00:00Z","0.115","7.5","0.055","6.5","0.0005","0.5","-0.060000000000000005","-0.0545","-0.1145","0.007074230573623275","0.0037797217678057038","0.00043440309172846373"
"36591356759206713522250317341279730439975560881347023620956965419582371401040","603150","46293","late-show-hosts-cancelled-by-december-31","","Jimmy Fallon cancelled by December 31?","2025-12-31T00:00:00Z","0.0255","30","0.0115","7","0.0145","1","-0.013999999999999999","0.003000000000000001","-0.010999999999999998","0.00037393855154532486","0.0007176180500441251","0.0063433713845379635"
"36593266118677834691709127601768247760515906433872165161844421101846884689238","581551","39820","lisa-cook-arrested-by-september-30","","Lisa Cook arrested by September 30?","2025-09-30T00:00:00Z","0.042","30","0.006","7","0.0015","1","-0.036000000000000004","-0.0045000000000000005","-0.0405","0.0006211496973818534","0.00037337365752667","0.0006519307932786019"
"36647354132226899170471229643893944680693376098088402649721484364085136276646","255343","903754","congress-passes-bill-banning-tiktok-by-april-30","","Congress passes bill banning TikTok by April 30?","2024-04-30T12:00:00Z","0.055","29.5","0.9935","7.5","0.9935","7.5","0.9385","0","0.9385","0.0008328200505334602","0.2916115524476197","0.2916115524476197"
